idpozo,idempresa,empresa,cuenca,provincia,formacion,tipo_de_recurso,n_meses,prod_pet_annual
97031,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,4,22.41
97033,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,16.05886
97033,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,8,96.31
97038,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,1.85
97041,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,19.22804
97041,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,332.74
97042,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.779199
97042,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,5.92
97043,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,17.60965
97043,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,306.76
97044,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,24.4292
97044,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,309.74
97049,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,41.22044
97049,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,413.9
97051,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,12.53572
97051,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,186.25
97052,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,44.19512
97052,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,475.76
97054,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,9.757071
97054,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,109.12
97055,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,30.29827
97055,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,350.19
97057,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.022853
97057,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,143.2
97058,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,15.1081
97058,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,189.8
97059,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,16.69728
97059,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,127.19
97063,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,40.21557
97063,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,381.21000000000004
97065,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.0
97067,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,17.57487
97067,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,380.67
97075,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,50.78489
97075,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,371.22
97079,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.0
97079,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,530.82
97082,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,3.602835
97082,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,89.78
97085,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,23.72661
97085,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,252.4
97087,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,24.6316
97087,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,257.28000000000003
97088,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,8.829479
97088,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,8,42.99
97089,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,17.00874
97089,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,142.68
97090,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,71.24582
97090,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1017.4399999999999
97091,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,5.991011
97091,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,296.34
97092,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,30.51184
97092,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,278.77
97094,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,28.1969
97094,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,464.98
97100,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,28.6435
97100,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,433.2
97102,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,43.85413
97102,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,842.8
97103,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,6.552486
97103,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,167.74
97106,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,75.55366
97106,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1217.04
97107,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,12.15261
97107,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,334.04
97108,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,52.68478
97108,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,622.21
97112,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,88.00488
97112,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,442.49
97113,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,29.50601
97113,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,270.77
97115,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,12.82704
97115,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,212.67000000000002
97116,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,27.99812
97116,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,309.55
97119,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,5,29.799999999999997
97121,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,38.98935
97121,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,260.32
97124,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,13.6463
97124,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,239.8
97128,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,27.74143
97128,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,245.25
97129,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,12.4029
97129,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,210.75
97130,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,66.6426
97130,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,799.41
97132,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,1.626123
97132,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,8,22.48
97137,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,2.623951
97137,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,121.35
97138,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,10.16362
97138,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,179.94
97139,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,6,9.17
97141,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,163.69
97142,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,20.90721
97142,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,9,528.87
97146,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,9.459384
97146,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,399.41
97150,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,59.3752
97150,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,564.36
97152,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.0
97152,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1.82
97154,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,16.29599
97154,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,235.38
97155,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,8.004194
97155,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,140.54
97156,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,41.04499
97156,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,256.82
97157,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,6.944602
97157,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,9,105.48
97161,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,27.73062
97161,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,272.32
97163,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,58.42103
97163,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,870.83
97165,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,30.927
97165,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,376.82
97166,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,30.03773
97166,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,356.21
97168,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,19.09686
97168,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,323.07
97169,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,79.85674
97169,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,764.87
97173,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,19.63104
97173,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,507.73
97174,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,19.69809
97174,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,354.79
97176,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,15.58566
97176,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,229.27
97177,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,112.4765
97177,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1191.5
97181,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,32.73707
97181,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,202.65
97182,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.561075
97182,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,37.39
97184,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,50.24538
97184,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,842.54
97186,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,25.34401
97186,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,448.73
97187,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,42.58103
97187,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1111.68
97188,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,26.95558
97188,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,404.74
97192,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,13.29899
97192,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,137.66
97197,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,30.65222
97197,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,145.6
97199,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,3.333633
97199,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,20.91
97206,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,43.04407
97206,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,314.6
97207,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,70.44841
97207,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1003.36
97210,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,100.2391
97210,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,919.04
97212,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,28.50654
97212,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,176.42000000000002
97216,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,32.21876
97216,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,2,67.21000000000001
97217,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,19.63665
97217,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,303.42
97224,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,31.79487
97224,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,336.56
97226,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,104.1911
97226,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,974.14
97230,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,70.87273
97230,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1211.52
97232,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,8.885161
97232,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,195.56
97234,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,23.97025
97234,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,178.92000000000002
97236,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,18.48708
97236,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,245.76
97237,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,94.93238
97237,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,735.11
97240,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,25.41974
97240,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,138.86
97241,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,9.39549
97241,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,8,142.21
97242,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,36.67818
97242,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,468.22
97243,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,72.0567
97243,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,646.23
97245,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,32.62072
97245,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,170.82
97248,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,28.31727
97248,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,373.89
97251,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.0
97251,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,9,38.78
97252,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,47.39874
97252,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,330.29
97264,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,135.5719
97264,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1254.4
97265,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,35.15064
97265,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,800.7
97273,ROC,ROCH S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,23.09166
97273,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,255.25
97275,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,2,16.21
97278,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,11.70858
97278,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,6,124.57000000000001
97279,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,17.94267
97279,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,10,200.49
97280,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,73.67508
97280,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,739.91
97282,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,33.25848
97282,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,354.71
97283,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,33.20183
97283,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,231.24
97284,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,82.89807
97284,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,1112.54
97285,CLP,Clear Petroleum S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,37.34148
97285,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,645.23
97287,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,66.76639
97287,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,590.53
97288,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,13.8759
97288,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,6,83.41
97290,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,41.61315
97290,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,338.06
97292,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,13.40241
97292,YPF,YPF S.A.,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,11,157.51
97294,PAR,PATAGONIA RESOURCES S.A. ,GOLFO SAN JORGE,Santa Cruz,bajo barreal,CONVENCIONAL,1,0.546404
